account_id,account_type,created_at,initial_balance
ACC006229,individual,2024-03-25,4601.944220800728
ACC006230,individual,2024-03-25,3710.0566379380575
ACC006231,company,2024-04-21,32302.576832507468
ACC006232,individual,2024-03-25,15414.85610709046
ACC006233,individual,2024-01-04,1849.9598297543007
ACC006234,individual,2024-03-05,19133.861841743175
ACC006235,company,2024-03-02,23834.203629273485
ACC006236,individual,2024-03-30,18615.46076258607
ACC006237,individual,2024-04-29,29798.787700978814
ACC006238,company,2024-04-24,13769.622131509333
ACC006239,company,2024-01-02,19175.080984145396
ACC006240,company,2024-01-09,81481.42759796456
ACC006241,individual,2024-04-28,57459.43694784383
ACC006242,individual,2024-02-26,17878.939971787924
ACC006243,individual,2024-02-14,38109.858475652036
ACC006244,company,2024-01-18,52766.16011955994
ACC006245,individual,2024-04-21,8625.202164119228
ACC006246,individual,2024-02-17,30650.97128229584
ACC006247,company,2024-02-11,25753.34073245735
ACC006248,individual,2024-02-10,42515.81311468958
ACC006249,individual,2024-03-15,8569.991571503537
ACC006250,individual,2024-03-29,21286.114028736178
ACC006251,individual,2024-03-30,10359.74646214411
ACC006252,individual,2024-02-27,30700.689501306148
ACC006253,individual,2024-04-09,9650.739002163484
ACC006254,individual,2024-02-11,12767.965534739993
ACC006255,individual,2024-02-04,24900.379414960647
ACC006256,individual,2024-02-07,8602.032146901243
ACC006257,individual,2024-03-07,4377.396598540897
ACC006258,company,2024-02-10,62266.393230535694
ACC006259,individual,2024-04-08,11574.916065823882
ACC006260,individual,2024-02-19,5432.890574154351
ACC006261,company,2024-04-13,7269.053669677329
ACC006262,individual,2024-03-26,19935.295675366804
ACC006263,shell,2024-03-12,106625.8856971327
ACC006264,company,2024-03-19,19154.57851848303
ACC006265,individual,2024-02-14,39453.18815474498
ACC006266,shell,2024-03-11,14999.933314771946
ACC006267,individual,2024-01-19,26525.318519871325
ACC006268,individual,2024-04-13,17913.441761357582
ACC006269,individual,2024-04-15,38952.1139876719
ACC006270,individual,2024-01-17,7096.979975033829
ACC006271,company,2024-03-05,23746.780364188053
ACC006272,individual,2024-04-18,25685.9007846319
ACC006273,individual,2024-04-02,32725.584484478157
ACC006274,individual,2024-03-17,5734.170584083212
ACC006275,individual,2024-02-25,13684.887797369041
ACC006276,individual,2024-04-21,40175.268518355966
ACC006277,individual,2024-04-02,27607.11889673301
ACC006278,company,2024-02-10,124720.30663668943
ACC006279,individual,2024-02-11,12973.211661426405
ACC006280,company,2024-01-06,3019.32662010996
ACC006281,individual,2024-03-09,13817.22005644902
ACC006282,company,2024-04-07,1537.6642760390246
ACC006283,individual,2024-03-15,44451.31276746444
ACC006284,individual,2024-03-13,21956.58658119933
ACC006285,individual,2024-04-11,32804.011017463155
ACC006286,company,2024-02-09,38469.1393323249
ACC006287,individual,2024-02-10,62313.18860285201
ACC006288,shell,2024-01-09,1650.8006894380098
ACC006289,individual,2024-01-08,2858.35537660807
ACC006290,individual,2024-02-13,10348.454455164296
ACC006291,individual,2024-02-27,16254.126826504193
ACC006292,shell,2024-04-13,26891.596704119223
ACC006293,individual,2024-03-07,24954.44188038894
ACC006294,company,2024-01-13,26255.41973180862
ACC006295,company,2024-01-19,4614.511938773765
ACC006296,individual,2024-04-07,9948.657899503205
ACC006297,individual,2024-04-05,15955.826081692741
ACC006298,individual,2024-02-18,18945.134633689584
ACC006299,individual,2024-03-20,13353.831114727864
ACC006300,company,2024-04-09,28405.615314260616
ACC006301,individual,2024-03-22,7035.839697680333
ACC006302,individual,2024-03-18,13594.410470252247
ACC006303,company,2024-01-30,36423.740378061986
ACC006304,individual,2024-03-06,27023.41224979054
ACC006305,individual,2024-03-17,15163.209734618642
ACC006306,individual,2024-03-31,15511.305131304242
ACC006307,individual,2024-02-28,13683.137252771454
ACC006308,individual,2024-02-22,15755.742651905834
ACC006309,company,2024-02-21,13309.021007501775
ACC006310,individual,2024-03-21,15299.788752729513
ACC006311,individual,2024-01-31,29605.067519096614
ACC006312,individual,2024-01-15,28994.146347219954
ACC006313,individual,2024-01-20,5925.798681587172
ACC006314,individual,2024-01-05,132159.30764965143
ACC006315,company,2024-01-07,12795.411206588264
ACC006316,individual,2024-01-18,35202.75773870203
ACC006317,individual,2024-02-25,7542.7511342149
ACC006318,individual,2024-03-15,95099.19200015772
ACC006319,individual,2024-04-05,37729.293827010544
ACC006320,individual,2024-04-23,32288.69494121251
ACC006321,individual,2024-03-31,18418.508004735584
ACC006322,individual,2024-03-30,3497.9794269572767
ACC006323,individual,2024-04-10,116171.37307074234
ACC006324,individual,2024-02-14,51724.69460088816
ACC006325,individual,2024-01-28,15970.856689160342
ACC006326,shell,2024-02-19,35546.15695307204
ACC006327,individual,2024-01-02,5939.530180591361
ACC006328,individual,2024-03-24,3272.9684594318846
ACC006329,individual,2024-03-08,22391.729035741726
ACC006330,individual,2024-03-17,9921.714033591055
ACC006331,individual,2024-01-24,13594.124229992227
ACC006332,individual,2024-04-21,20895.799989676536
ACC006333,individual,2024-04-11,6719.187335970881
ACC006334,individual,2024-04-13,20329.12223110034
ACC006335,individual,2024-02-17,7301.616753896131
ACC006336,individual,2024-02-14,60625.58886787958
ACC006337,individual,2024-04-28,19923.643005417773
ACC006338,individual,2024-04-02,37330.22243662761
ACC006339,individual,2024-02-27,3742.1920538492686
ACC006340,individual,2024-02-05,39725.85970315982
ACC006341,individual,2024-01-02,98442.08563753261
ACC006342,individual,2024-04-14,24775.50612968295
ACC006343,company,2024-01-18,37128.535681260706
ACC006344,individual,2024-02-18,17359.851532845176
ACC006345,individual,2024-01-08,32057.537773105847
ACC006346,individual,2024-02-27,109226.88510914284
ACC006347,shell,2024-01-15,208200.7103258771
ACC006348,individual,2024-04-14,30247.85530840534
ACC006349,individual,2024-01-17,7945.164803796069
ACC006350,individual,2024-01-23,41081.24436420996
ACC006351,individual,2024-03-06,6389.154489018561
ACC006352,individual,2024-03-10,11796.775660265283
ACC006353,individual,2024-04-02,13224.328786886588
ACC006354,company,2024-01-27,169596.07612857292
ACC006355,shell,2024-02-06,91923.23976462575
ACC006356,individual,2024-02-18,74729.22652044136
ACC006357,individual,2024-03-04,50049.711318780515
ACC006358,company,2024-02-03,8880.298821812512
ACC006359,individual,2024-01-18,27895.400705531945
ACC006360,individual,2024-03-04,138401.97809230848
ACC006361,individual,2024-04-15,34459.388707346974
ACC006362,individual,2024-03-14,61706.679504039574
ACC006363,individual,2024-04-11,4403.5757188112975
ACC006364,individual,2024-02-13,45336.86715251243
ACC006365,individual,2024-01-17,7674.565173789792
ACC006366,individual,2024-02-28,17660.715544464125
ACC006367,individual,2024-01-13,91311.46393182816
ACC006368,individual,2024-02-21,31168.493221602694
ACC006369,company,2024-02-29,49762.44770853491
ACC006370,individual,2024-04-21,18306.642677514046
ACC006371,individual,2024-02-11,3209.873904160128
ACC006372,company,2024-03-31,8644.832413579858
ACC006373,company,2024-03-04,43488.11373045568
ACC006374,individual,2024-04-26,30782.872001066247
ACC006375,individual,2024-03-06,116126.44718402492
ACC006376,individual,2024-02-03,24999.3019746091
ACC006377,company,2024-04-04,9019.964919162292
ACC006378,shell,2024-03-27,21464.922948006188
ACC006379,company,2024-03-11,59744.212763748255
ACC006380,individual,2024-04-11,3800.563271343076
ACC006381,individual,2024-03-04,31121.305789226233
ACC006382,individual,2024-02-02,6244.811408350635
ACC006383,individual,2024-01-12,25918.52530607148
ACC006384,individual,2024-04-18,45544.4446276692
ACC006385,individual,2024-03-16,38249.03863396396
ACC006386,individual,2024-01-19,84152.72011654777
ACC006387,individual,2024-01-09,28303.21448282705
ACC006388,individual,2024-03-14,36812.10745733787
ACC006389,individual,2024-01-17,38122.272203627304
ACC006390,individual,2024-02-19,8352.159423404217
ACC006391,individual,2024-04-13,19390.165098014648
ACC006392,company,2024-02-08,1883.7347342457083
ACC006393,individual,2024-02-10,32108.65241291665
ACC006394,shell,2024-01-10,1405.8821872559054
ACC006395,individual,2024-01-12,51487.57838272612
ACC006396,individual,2024-03-19,115071.80101165136
ACC006397,individual,2024-04-04,36269.294337920204
ACC006398,individual,2024-01-15,42322.58980106438
ACC006399,company,2024-01-28,73487.6021100611
ACC006400,individual,2024-01-04,14259.343636067746
ACC006401,company,2024-02-05,6170.318759362712
ACC006402,individual,2024-04-28,20211.613417551944
ACC006403,company,2024-03-05,10270.953560987848
ACC006404,individual,2024-04-17,23783.849225859107
ACC006405,company,2024-04-07,28416.864349028285
ACC006406,individual,2024-02-16,13653.92080431888
ACC006407,individual,2024-03-21,10788.985532765713
ACC006408,individual,2024-02-08,2555.155613033523
ACC006409,company,2024-02-07,18604.972495077796
ACC006410,individual,2024-02-13,14230.644136370509
ACC006411,individual,2024-02-20,15276.357785010072
ACC006412,company,2024-04-06,45781.50701319651
ACC006413,individual,2024-03-25,157200.19389654
ACC006414,individual,2024-01-26,15415.374135662478
ACC006415,individual,2024-04-19,32404.522947227237
ACC006416,individual,2024-02-05,28397.00799931079
ACC006417,company,2024-03-09,68504.16767912963
ACC006418,company,2024-04-06,8850.436207986939
ACC006419,individual,2024-01-01,8593.044100673775
ACC006420,shell,2024-02-22,9654.906788845055
ACC006421,individual,2024-01-06,2281.277913710416
ACC006422,individual,2024-02-06,21036.095518361366
ACC006423,individual,2024-01-02,7687.503058824719
ACC006424,individual,2024-04-26,28315.869673380825
ACC006425,individual,2024-03-09,2013.4156869675942
ACC006426,company,2024-03-30,20805.878928019465
ACC006427,company,2024-02-10,17048.70371492297
ACC006428,individual,2024-02-20,12772.342563543703
ACC006429,individual,2024-04-26,59766.7629186375
ACC006430,individual,2024-02-16,9851.619932129062
ACC006431,company,2024-01-13,29843.77700873089
ACC006432,company,2024-03-16,11709.65869960281
ACC006433,individual,2024-03-09,115732.99192073815
ACC006434,company,2024-03-06,19207.198032658387
ACC006435,individual,2024-02-28,43295.672887212
ACC006436,individual,2024-03-08,40525.69572052106
ACC006437,individual,2024-02-28,69260.41266720796
ACC006438,individual,2024-03-31,25491.064529128278
ACC006439,individual,2024-04-23,5899.005791699565
ACC006440,individual,2024-04-26,34302.78171769377
ACC006441,individual,2024-01-10,29060.601770288307
ACC006442,individual,2024-01-13,1057.6681369571045
ACC006443,individual,2024-04-17,4138.4484523194815
ACC006444,individual,2024-01-02,44620.173204707804
ACC006445,individual,2024-03-30,91162.09774655598
ACC006446,shell,2024-01-15,20278.17060685637
ACC006447,individual,2024-02-15,49475.45433678971
ACC006448,individual,2024-02-26,24567.01430550682
ACC006449,individual,2024-01-10,22843.169106998615
ACC006450,company,2024-01-22,19088.116165457745
ACC006451,shell,2024-04-13,23878.230980143813
ACC006452,individual,2024-03-29,32480.84036984813
ACC006453,individual,2024-03-19,14739.476017156598
ACC006454,company,2024-03-17,76626.62077209864
ACC006455,individual,2024-01-08,8101.421142116333
ACC006456,individual,2024-01-21,120709.82032299612
ACC006457,individual,2024-03-25,17756.527490616038
ACC006458,individual,2024-01-22,20909.639869173356
ACC006459,individual,2024-04-19,11758.514067572605
ACC006460,individual,2024-04-06,33170.699217813795
ACC006461,individual,2024-02-14,15113.451108937199
ACC006462,company,2024-03-31,13692.106395933186
ACC006463,individual,2024-02-09,40658.822291504024
ACC006464,company,2024-04-23,70345.75369783623
ACC006465,individual,2024-01-22,7768.9820481514
ACC006466,individual,2024-01-30,50290.840726459464
ACC006467,individual,2024-03-02,76718.0023034968
ACC006468,company,2024-03-13,3770.6664192550074
ACC006469,company,2024-02-14,9451.474406610543
ACC006470,individual,2024-02-04,74894.18687427336
ACC006471,company,2024-03-22,31989.263202696955
ACC006472,individual,2024-02-11,121697.12690487909
ACC006473,shell,2024-01-05,18447.616333914648
ACC006474,individual,2024-01-27,13016.44112377943
ACC006475,company,2024-03-10,85936.40446383822
ACC006476,individual,2024-03-02,9550.857779371012
ACC006477,individual,2024-02-01,17256.36515036925
ACC006478,individual,2024-01-08,38541.215468043236
ACC006479,individual,2024-04-29,42551.21626689741
ACC006480,individual,2024-04-12,9920.389066793767
ACC006481,individual,2024-03-25,28586.339318362316
ACC006482,individual,2024-01-18,16466.718151237255
ACC006483,individual,2024-03-18,4093.9811221126674
ACC006484,individual,2024-01-15,13889.938743779698
ACC006485,individual,2024-04-15,4297.168601387956
ACC006486,shell,2024-01-26,11390.569518154103
ACC006487,individual,2024-02-22,6623.65020972801
ACC006488,individual,2024-02-13,47754.32431383227
ACC006489,individual,2024-02-01,29743.441795258143
ACC006490,individual,2024-04-12,102602.94079488373
ACC006491,individual,2024-01-28,8762.485759689236
ACC006492,individual,2024-02-08,24916.255897160063
ACC006493,individual,2024-04-16,7310.204990847795
ACC006494,shell,2024-02-01,11712.57087952922
ACC006495,individual,2024-03-17,14772.657879660155
ACC006496,individual,2024-03-19,158521.80804403537
ACC006497,individual,2024-01-18,31694.237230725146
ACC006498,individual,2024-04-12,19384.658090236127
ACC006499,company,2024-03-10,64796.681872791865
ACC006500,individual,2024-04-28,43174.06373370769
ACC006501,individual,2024-01-11,20825.157157276597
ACC006502,individual,2024-02-01,43269.09766061586
ACC006503,individual,2024-04-13,16223.910901462259
ACC006504,individual,2024-01-20,436105.6506734711
ACC006505,company,2024-04-06,74608.73150639852
ACC006506,company,2024-02-09,14667.762254768966
ACC006507,company,2024-01-08,47063.003557271986
ACC006508,company,2024-04-24,38135.1032513132
ACC006509,individual,2024-02-04,29234.641468039823
ACC006510,individual,2024-03-09,36856.42987616793
ACC006511,company,2024-04-08,9774.813683209713
ACC006512,company,2024-04-20,14256.129453856514
ACC006513,company,2024-03-18,115692.54347295083
ACC006514,individual,2024-01-21,27011.524811753814
ACC006515,individual,2024-04-20,10935.279528025338
ACC006516,company,2024-01-24,19145.41252740016
ACC006517,individual,2024-01-17,12910.82622286644
ACC006518,shell,2024-01-18,54053.323568672386
ACC006519,individual,2024-04-07,12571.168576162678
ACC006520,individual,2024-01-12,23020.362949740018
ACC006521,individual,2024-01-16,11355.770614271287
ACC006522,company,2024-01-04,200367.40153820757
ACC006523,individual,2024-03-29,41324.83647182457
ACC006524,individual,2024-02-03,39719.37286903584
ACC006525,shell,2024-04-01,44259.59178293187
ACC006526,individual,2024-02-15,14844.427278105788
ACC006527,company,2024-03-15,100837.75356917272
ACC006528,individual,2024-03-17,20585.017809492125
ACC006529,company,2024-01-31,129677.44656248794
ACC006530,individual,2024-01-25,15917.836818853508
ACC006531,company,2024-04-12,45047.843105133055
ACC006532,company,2024-03-14,26025.244620123063
ACC006533,individual,2024-01-24,28786.02134283736
ACC006534,individual,2024-03-05,4146.344518381174
ACC006535,individual,2024-04-26,8240.365865732634
ACC006536,individual,2024-01-25,99703.41375785302
ACC006537,company,2024-01-28,6070.407153833827
ACC006538,individual,2024-02-05,53746.31945142954
ACC006539,individual,2024-03-22,296552.39968557126
ACC006540,individual,2024-01-06,38292.55282882751
ACC006541,company,2024-03-06,184747.97206595447
ACC006542,shell,2024-03-07,44007.3841109438
ACC006543,individual,2024-04-19,28648.52685076291
ACC006544,individual,2024-03-12,32036.94883933507
ACC006545,individual,2024-04-04,18446.358157929
ACC006546,individual,2024-02-17,17888.10536056801
ACC006547,individual,2024-03-23,13027.778723084202
ACC006548,individual,2024-04-23,33630.79714551402
ACC006549,individual,2024-03-10,198865.73189848085
ACC006550,individual,2024-03-18,91534.62809225489
ACC006551,individual,2024-03-07,27034.66354185636
