account_id,in_degree,out_degree,pagerank,clustering,cycle_presence
ACC000653,14,13,0.0004266017185789543,0.002849002849002849,1
ACC003183,6,13,0.00023725673951740262,0.0,1
ACC004384,12,8,0.00011550442037727987,0.010526315789473684,1
ACC005258,14,10,0.00017241853523274157,0.0,1
ACC005953,7,9,3.2799014605601216e-05,0.0,1
ACC007663,14,4,6.266336383868736e-05,0.0,1
ACC008766,11,9,6.042255670047566e-05,0.0,1
ACC000654,15,10,0.00027430567083764094,0.006666666666666667,1
ACC001967,11,6,8.65649588481755e-05,0.007352941176470588,1
ACC002518,8,10,0.00026330782291709537,0.006535947712418301,1
ACC006717,7,7,3.434517179757025e-05,0.0,1
ACC008920,14,15,8.999100812044076e-05,0.0024630541871921183,1
ACC000655,10,9,6.540960329359257e-05,0.0,1
ACC002883,8,10,0.0001637059307645512,0.0,1
ACC003097,14,6,6.564980135218901e-05,0.0,1
ACC004101,13,7,6.406668427287834e-05,0.0,1
ACC008982,9,13,5.79177219750537e-05,0.008658008658008658,1
ACC000656,7,10,4.9604058202929186e-05,0.007352941176470588,1
ACC000854,5,13,4.4586890308555174e-05,0.006535947712418301,1
ACC001205,11,7,5.0194363112910814e-05,0.0,1
ACC003098,11,12,9.993117207008923e-05,0.007905138339920948,1
ACC007579,7,9,3.772244887644419e-05,0.008333333333333333,1
ACC000657,9,7,3.582600056646315e-05,0.0,1
ACC002711,12,7,8.797932711778308e-05,0.0,1
ACC006431,9,14,6.597513867289662e-05,0.0,1
ACC007302,7,14,0.0001623640493625756,0.0,1
ACC007846,11,12,8.3921615211799e-05,0.003952569169960474,1
ACC002671,10,7,6.630996638355801e-05,0.0,1
ACC003107,14,8,0.00010379576952896952,0.008658008658008658,1
ACC006031,12,10,8.664707543826539e-05,0.004329004329004329,1
ACC003890,11,8,9.966419075562927e-05,0.0,1
ACC005304,9,4,5.63256035012278e-05,0.01282051282051282,1
ACC006085,2,13,2.0383598016164066e-05,0.0,1
ACC006114,11,13,0.0004119188450787407,0.0036231884057971015,1
ACC009004,9,14,4.511671420778354e-05,0.003952569169960474,1
ACC001075,7,15,3.470202299583511e-05,0.004329004329004329,1
ACC002802,11,9,8.502355558788007e-05,0.0,1
ACC003646,11,8,9.14999856053154e-05,0.0,1
ACC004373,10,13,5.10701004239047e-05,0.0,1
ACC006093,13,10,0.00016859183152648737,0.0,1
ACC006164,10,11,6.61872785602119e-05,0.004761904761904762,1
ACC007232,8,6,6.672390101498164e-05,0.0,1
ACC000661,10,5,9.691194540301752e-05,0.0,1
ACC001638,15,11,0.00011592057703486633,0.006153846153846154,1
ACC001808,10,13,0.00010158094045137297,0.0,1
ACC004882,19,7,0.0005621656611808286,0.0,1
ACC005186,6,11,4.39522085570459e-05,0.0,1
ACC000663,14,6,7.566758123074098e-05,0.0,1
ACC002292,9,11,8.447888480171279e-05,0.005263157894736842,1
ACC007073,6,8,3.589355379612468e-05,0.0,1
ACC007918,9,17,5.8278910676503635e-05,0.0,1
ACC009835,9,8,0.00019800591058262437,0.0,1
ACC000664,3,9,1.9527584983846687e-05,0.0,1
ACC001971,8,10,3.9393708876506486e-05,0.013071895424836602,1
ACC007074,10,9,4.643209303979932e-05,0.005847953216374269,1
ACC007805,15,11,0.0003058748934099231,0.006153846153846154,1
ACC008211,14,12,7.172204135787153e-05,0.003076923076923077,1
ACC009756,12,11,6.369256451298937e-05,0.0,1
ACC000665,10,15,0.00012130799450553537,0.0,1
ACC001446,8,7,5.849671516865514e-05,0.009523809523809525,1
ACC006254,14,8,5.8222153265862186e-05,0.0,1
ACC007732,13,9,0.00013068571519924302,0.0,1
ACC007733,9,11,5.7767126313008173e-05,0.005263157894736842,1
ACC008588,6,9,4.464747254303641e-05,0.0,1
ACC008884,12,9,7.503335192195395e-05,0.004761904761904762,1
ACC003359,9,11,4.494218751803034e-05,0.0,1
ACC005679,10,6,7.627316299175753e-05,0.0,1
ACC007378,17,9,0.00013213490874931368,0.0,1
ACC009873,11,14,7.618049547223757e-05,0.0033333333333333335,1
ACC000667,9,7,5.42448771065151e-05,0.0,1
ACC004345,15,10,8.752091445565676e-05,0.0033333333333333335,1
ACC004828,12,7,5.916315533759672e-05,0.005847953216374269,1
ACC003092,15,12,7.37394570978449e-05,0.0,1
ACC004302,5,13,0.00028294964332520507,0.0,1
ACC005203,5,13,4.6845165542991224e-05,0.0,1
ACC005635,4,5,3.4463644208966925e-05,0.0,1
ACC005839,8,15,3.2573810602026855e-05,0.003952569169960474,1
ACC006392,10,11,6.599901237326378e-05,0.004761904761904762,1
ACC000669,8,10,5.618545400723389e-05,0.0,1
ACC001294,7,12,2.8518319699726335e-05,0.0,1
ACC003472,7,11,4.425202631176777e-05,0.0,1
ACC003788,11,9,8.710060797409306e-05,0.0,1
ACC005623,9,9,6.815336454691213e-05,0.006535947712418301,1
ACC008534,12,12,7.761729011992022e-05,0.0036231884057971015,1
ACC001717,13,10,0.00014381829153878496,0.0,1
ACC005996,11,13,8.377176890125218e-05,0.0,1
ACC007703,9,9,7.058019456218694e-05,0.0,1
ACC007814,13,14,9.772464937623429e-05,0.0,1
ACC008122,12,14,6.460237769650332e-05,0.0,1
ACC009810,9,9,4.7729680909887966e-05,0.0,1
ACC002679,7,14,6.375597564342533e-05,0.0,1
ACC000890,15,5,5.323872458553098e-05,0.010526315789473684,1
ACC000909,8,10,4.015156071341888e-05,0.0,1
ACC003742,8,14,3.814458707445656e-05,0.0,1
ACC004699,13,4,7.284188150252419e-05,0.007352941176470588,1
ACC006695,14,11,8.30937104632048e-05,0.0033333333333333335,1
ACC007071,8,11,4.518686281462444e-05,0.0,1
ACC007359,5,8,3.950632397321412e-05,0.0,1
ACC007741,9,7,4.671637107068275e-05,0.0,1
ACC008157,9,6,5.563113708588645e-05,0.0,1
ACC008251,9,8,5.5672008230270996e-05,0.0,1
ACC000673,3,5,3.661383333597199e-05,0.0,1
ACC001097,8,17,4.955427116972414e-05,0.0,1
ACC002400,12,8,7.716213645387395e-05,0.0,1
ACC002763,10,8,5.215006275252464e-05,0.006535947712418301,1
ACC000675,9,6,5.36596319237084e-05,0.0,1
ACC003418,16,8,0.00010557470454581038,0.0,1
ACC006014,9,12,0.0002729095018197389,0.0,1
ACC006132,12,10,7.413476767566112e-05,0.0,1
ACC002039,9,13,7.509640288733826e-05,0.0,1
ACC002499,12,15,8.682931984548154e-05,0.002849002849002849,1
ACC003313,9,17,5.7299122647534444e-05,0.003076923076923077,1
ACC006226,14,6,7.623556867420231e-05,0.0,1
ACC007023,12,8,6.41566984276928e-05,0.0,1
ACC008149,12,12,6.650671159657363e-05,0.0,1
ACC000677,8,4,6.723828879073214e-05,0.0,1
ACC008189,12,7,5.8230125329087565e-05,0.005847953216374269,1
ACC000678,11,9,4.2779094311367253e-05,0.0,1
ACC002811,8,21,3.8122120035233555e-05,0.0,1
ACC004746,10,9,4.688868774448187e-05,0.0,1
ACC005127,11,6,8.472905133247102e-05,0.0,1
ACC006232,17,10,0.00039405720952110084,0.008547008547008548,1
ACC009384,17,7,0.00010878475301231257,0.0,1
ACC001980,20,9,0.00012029948980518966,0.0024630541871921183,1
ACC002366,12,10,5.63508182625201e-05,0.012987012987012988,1
ACC000680,8,12,6.20619288137691e-05,0.0,1
ACC000939,8,8,3.7922907502099205e-05,0.0,1
ACC002301,11,9,6.8081667057021e-05,0.0,1
ACC002565,13,17,0.0001118313532639028,0.0,1
ACC004737,12,6,8.745369651832392e-05,0.006535947712418301,1
ACC009304,14,8,7.854741707668297e-05,0.004329004329004329,1
ACC009768,7,11,6.841298355107172e-05,0.0,1
ACC004730,10,9,7.59601339266068e-05,0.0,1
ACC005400,9,5,8.103313269332084e-05,0.01098901098901099,1
ACC005513,16,8,0.00011689417460208856,0.0036231884057971015,1
ACC006716,8,4,6.411969580232601e-05,0.0,1
ACC009273,19,16,0.00011562196879909715,0.005042016806722689,1
ACC004971,13,12,9.125628193211736e-05,0.0,1
ACC005956,13,10,5.397191732662769e-05,0.0,1
ACC001463,8,14,0.0004472370820792139,0.0,1
ACC001489,8,3,4.689009704907564e-05,0.0,1
ACC003832,10,7,6.925489692100684e-05,0.0,1
ACC004103,9,8,5.050557786891982e-05,0.0,1
ACC000684,8,8,6.479139367235217e-05,0.0,1
ACC005449,7,14,6.482237777075245e-05,0.004761904761904762,1
ACC006206,14,15,0.0001183362237978038,0.0049261083743842365,1
ACC008119,9,8,0.0002947332408614411,0.0,1
ACC004379,12,9,8.428704297143952e-05,0.0,1
ACC005658,14,6,0.0001447997042402576,0.010526315789473684,1
ACC007613,16,11,6.21420654185502e-05,0.002849002849002849,1
ACC002309,7,11,4.987470855487915e-05,0.0,1
ACC002437,11,5,5.5028096427067166e-05,0.008333333333333333,1
ACC007157,9,9,5.450177430870923e-05,0.0,1
ACC000687,9,11,4.467789349590403e-05,0.005263157894736842,1
ACC000689,15,12,0.00010467704916959552,0.002849002849002849,1
ACC007399,10,10,7.575327438324455e-05,0.010526315789473684,1
ACC007497,7,13,5.825026325371291e-05,0.0,1
ACC008049,7,11,0.0003063090362103305,0.0,1
ACC009067,7,11,4.212291039044545e-05,0.013071895424836602,1
ACC009135,9,10,6.399258925445811e-05,0.005847953216374269,1
ACC000688,6,18,7.135907319069109e-05,0.0036231884057971015,1
ACC000867,8,8,2.9839997149095987e-05,0.0,1
ACC001666,7,10,7.278287105607e-05,0.0,1
ACC002414,9,12,0.0001366936125929889,0.014285714285714285,1
ACC003200,14,10,7.450822953822557e-05,0.0,1
ACC005205,15,7,0.00011986912474838742,0.0,1
ACC007708,12,6,0.00023313007713172927,0.007352941176470588,1
ACC007931,6,11,2.8208220248410955e-05,0.0,1
ACC009729,8,14,4.8722146663891886e-05,0.0,1
ACC000899,9,8,3.6392173217974184e-05,0.0,1
ACC002197,6,7,5.0867106520355036e-05,0.0,1
ACC003303,8,16,4.1797550713716986e-05,0.007246376811594203,1
ACC005078,11,11,5.5470779714076374e-05,0.004329004329004329,1
ACC005348,12,8,5.9405683498815514e-05,0.0,1
ACC000690,13,15,7.490224547718263e-05,0.005291005291005291,1
ACC003276,6,12,0.00027283586240142504,0.0,1
ACC004564,15,6,6.371505996811378e-05,0.0,1
ACC005987,9,9,5.4298095213401624e-05,0.006535947712418301,1
ACC006315,12,10,5.199643790498364e-05,0.004329004329004329,1
ACC008953,11,8,5.358409555053704e-05,0.005847953216374269,1
ACC000691,11,14,0.00035811204448678785,0.0,1
ACC001048,12,10,0.00011078642426194298,0.004329004329004329,1
ACC001703,11,9,4.7119253843841625e-05,0.0,1
ACC005375,10,15,4.75444053944194e-05,0.006666666666666667,1
ACC007960,13,13,0.000262791009698992,0.0,1
ACC008308,10,9,8.111364288814774e-05,0.005847953216374269,1
ACC000692,14,9,7.346907945804202e-05,0.003952569169960474,1
ACC000831,7,8,4.6453233573295176e-05,0.0,1
ACC001944,6,5,0.00025700163710387966,0.0,1
ACC004186,8,15,5.2581962426969944e-05,0.003952569169960474,1
ACC006961,13,6,5.6066302440075745e-05,0.0,1
ACC007464,7,12,6.563990543844612e-05,0.0,1
ACC000693,13,10,0.00011440407635415557,0.0,1
ACC005211,18,11,0.00011339652072998207,0.0024630541871921183,1
ACC006859,8,16,5.737376002573879e-05,0.007246376811594203,1
ACC007129,7,16,5.6644515630183965e-05,0.0,1
ACC000694,7,10,5.200668017270303e-05,0.0,1
ACC000724,11,8,8.112472149028415e-05,0.005847953216374269,1
ACC003800,8,13,3.798547873158551e-05,0.0,1
ACC005785,12,12,0.0002567275442684362,0.0,1
ACC007468,12,2,4.2477009124317106e-05,0.0,1
ACC003417,10,7,8.046287163777055e-05,0.007352941176470588,1
ACC003816,11,16,8.560992908937062e-05,0.008547008547008548,1
ACC008327,8,10,4.385234338705378e-05,0.006535947712418301,1
ACC008684,12,11,6.767278569210676e-05,0.003952569169960474,1
ACC002185,11,14,0.0003866215859632654,0.0,1
ACC002856,7,10,6.754555953489194e-05,0.0,1
ACC004968,13,8,0.00034203367408806775,0.0,1
ACC006548,13,6,6.808004094860033e-05,0.0,1
ACC006675,11,12,3.753799443476364e-05,0.0,1
ACC002196,10,9,8.044489725184933e-05,0.005847953216374269,1
ACC005646,13,8,9.901791389057863e-05,0.004761904761904762,1
ACC005926,5,9,3.680593958029994e-05,0.0,1
ACC007161,8,6,5.236211252360585e-05,0.0,1
ACC007985,8,18,4.8919955545161826e-05,0.0,1
ACC009283,9,12,3.0398316278526917e-05,0.0,1
ACC000698,9,7,4.6073778307779585e-05,0.0,1
ACC001894,10,9,6.866019114397621e-05,0.0,1
ACC007301,14,8,8.471070485235042e-05,0.0,1
ACC000699,7,5,3.3628378646488605e-05,0.0,1
ACC007038,9,13,7.418669032600152e-05,0.004329004329004329,1
ACC009568,14,12,7.336248379057574e-05,0.003076923076923077,1
ACC009594,6,13,5.547958516664545e-05,0.005847953216374269,1
ACC002193,7,10,3.724495980711563e-05,0.0,1
ACC004881,9,13,0.00015849220733647594,0.0,1
ACC005076,4,9,4.1751503821786185e-05,0.0,1
ACC002818,12,12,8.458485948939848e-05,0.0,1
ACC004787,16,12,0.00010453084580194213,0.0,1
ACC000948,7,8,5.6133183996323344e-05,0.0,1
ACC001511,13,10,7.050641812691251e-05,0.003952569169960474,1
ACC002054,13,15,3.731633289090477e-05,0.0026455026455026454,1
ACC006116,10,7,5.4727537450925107e-05,0.007352941176470588,1
ACC006709,11,13,5.414397525355817e-05,0.007246376811594203,1
ACC007476,10,8,0.0003568211430553523,0.0,1
ACC008509,17,10,0.00010340932418474841,0.002849002849002849,1
ACC009809,11,5,5.1428454588502816e-05,0.0,1
ACC000703,6,9,3.4179400530181876e-05,0.0,1
ACC000940,12,9,4.526806617289576e-05,0.004761904761904762,1
ACC001229,7,10,3.640803398588987e-05,0.0,1
ACC004944,11,9,3.392189875196821e-05,0.0,1
ACC006458,8,10,6.921400434227977e-05,0.0,1
ACC000704,10,8,3.916159348714626e-05,0.0,1
ACC002567,8,14,4.066061364314151e-05,0.004329004329004329,1
ACC004763,14,14,8.805730047976665e-05,0.0026455026455026454,1
ACC009972,10,11,6.025358088848674e-05,0.0,1
ACC001273,7,4,5.655616217360809e-05,0.0,1
ACC002353,12,11,0.0003249900571705592,0.0,1
ACC002359,12,10,7.835147106922704e-05,0.004329004329004329,1
ACC007010,15,14,5.2193779086498e-05,0.0,1
ACC007654,10,11,7.329079521053609e-05,0.004761904761904762,1
ACC000706,4,13,3.7756011078864736e-05,0.0,1
ACC002397,12,6,4.5243263630618685e-05,0.013071895424836602,1
ACC004330,8,8,5.898769955653569e-05,0.008333333333333333,1
ACC004981,9,11,4.306583907055655e-05,0.0,1
ACC007298,12,14,0.0003609424970591828,0.006153846153846154,1
ACC008427,16,14,7.44976525620751e-05,0.0022988505747126436,1
ACC009433,6,12,4.1448997444542414e-05,0.0,1
ACC006303,9,14,0.0003391676576801996,0.003952569169960474,1
ACC008547,14,10,7.059879060702333e-05,0.0036231884057971015,1
ACC009479,17,10,0.0001249254710318557,0.0,1
ACC009611,3,15,3.256744115070869e-05,0.006535947712418301,1
ACC003068,13,9,6.500905952225346e-05,0.004329004329004329,1
ACC003137,8,8,7.25536588089412e-05,0.0,1
ACC003219,12,4,7.21961457184063e-05,0.0,1
ACC004889,15,12,9.131020996433905e-05,0.002849002849002849,1
ACC005220,10,11,5.996726709336242e-05,0.004761904761904762,1
ACC008995,7,7,3.229601078206175e-05,0.0,1
ACC000709,6,8,2.5811695999301934e-05,0.0,1
ACC001218,13,9,4.2213738806977785e-05,0.008658008658008658,1
ACC001710,12,10,6.036698015630228e-05,0.0,1
ACC005034,9,9,6.430823094492357e-05,0.0,1
ACC009169,13,12,6.276224124280642e-05,0.01,1
ACC009741,4,9,3.851473349999927e-05,0.0,1
ACC002192,14,9,0.00010737271428327657,0.0,1
ACC004157,9,6,4.457672521513138e-05,0.0,1
ACC004583,15,7,5.897966232490719e-05,0.004329004329004329,1
ACC005387,10,15,4.4553706045367786e-05,0.01,1
ACC007142,12,18,5.688145086815172e-05,0.006896551724137931,1
ACC009288,10,8,6.0392739406839664e-05,0.006535947712418301,1
ACC000711,7,8,4.1505351523668806e-05,0.0,1
ACC001026,4,11,2.3991422720608335e-05,0.0,1
ACC006907,18,15,0.00010838763452192292,0.001893939393939394,1
ACC006922,10,6,7.345568212309398e-05,0.0,1
ACC008060,7,6,4.639332157514551e-05,0.0,1
ACC008867,8,11,2.729429939275565e-05,0.005847953216374269,1
ACC000712,8,5,5.569385816517471e-05,0.0,1
ACC003215,13,10,6.72706023956924e-05,0.0,1
ACC003330,5,9,6.30589944161911e-05,0.0,1
ACC006469,12,10,5.7110037615640434e-05,0.004329004329004329,1
ACC009688,7,10,4.7436650106392565e-05,0.0,1
ACC003020,14,13,8.482870117908205e-05,0.0,1
ACC003883,7,7,5.922687491413414e-05,0.0,1
ACC003885,11,13,0.0002830904054843347,0.0,1
ACC003951,10,9,6.603409126777258e-05,0.0,1
ACC005020,7,13,7.375241448755472e-05,0.0,1
ACC005834,12,10,5.691538105351421e-05,0.008658008658008658,1
ACC009102,8,20,2.88922131125813e-05,0.0026455026455026454,1
ACC002183,6,5,5.7210196611532986e-05,0.0,1
ACC004090,10,14,4.314293742942865e-05,0.0,1
ACC000715,6,6,7.437656248489663e-05,0.015151515151515152,1
ACC001154,12,10,6.529218513499478e-05,0.0,1
ACC003585,13,7,5.8410843362038596e-05,0.0,1
ACC000716,9,7,6.052731474509483e-05,0.0,1
ACC001613,9,9,0.00010286389465469498,0.0,1
ACC004540,9,11,7.060229698467643e-05,0.005263157894736842,1
ACC008801,9,8,8.080539485188126e-05,0.0,1
ACC009928,10,13,4.338900704920155e-05,0.003952569169960474,1
ACC000717,7,11,3.996946255931878e-05,0.0,1
ACC003043,7,9,5.6650803804935015e-05,0.0,1
ACC004663,10,7,0.00012737786042056344,0.0,1
ACC006764,10,9,5.8188606397838226e-05,0.0,1
ACC007231,6,15,0.00030679963219372864,0.0,1
ACC000718,7,10,4.7367642285984823e-05,0.0,1
ACC000797,6,8,2.674331804420754e-05,0.0,1
ACC001230,10,16,5.6272374203378285e-05,0.003076923076923077,1
ACC001694,10,12,6.47062009409051e-05,0.0,1
ACC002432,9,9,7.783750632760389e-05,0.0,1
ACC004997,7,5,4.8837493890935385e-05,0.0,1
ACC006928,11,14,4.632986476107095e-05,0.0,1
ACC008066,13,4,9.386385367301458e-05,0.0,1
ACC009681,9,11,5.7214896720890736e-05,0.005263157894736842,1
ACC002363,11,11,6.496265822326001e-05,0.004329004329004329,1
ACC002580,12,10,0.00011622459621252347,0.008658008658008658,1
ACC004655,6,12,0.0002813747217417474,0.0,1
ACC005728,10,16,6.258407948973211e-05,0.009230769230769232,1
ACC007885,11,11,6.225159377355795e-05,0.0,1
ACC009017,3,7,1.906316575009138e-05,0.0,1
ACC000720,8,7,4.796214083126283e-05,0.0,1
ACC005071,14,10,9.531341296204272e-05,0.0036231884057971015,1
ACC005189,9,8,8.097492231386288e-05,0.0,1
ACC006387,9,8,5.776248153337915e-05,0.0,1
ACC004198,8,5,3.8217347830011345e-05,0.0,1
ACC004305,11,7,0.0001835597138351041,0.0,1
ACC007007,11,11,9.64155781134653e-05,0.0,1
ACC009736,9,9,0.00030799713420236907,0.0196078431372549,1
ACC000991,3,12,0.0003097627889541345,0.0,1
ACC003082,7,8,2.9693833303149013e-05,0.0,1
ACC005688,9,13,0.00030380011015522496,0.0,1
ACC000917,12,7,0.0004835316862356478,0.0,1
ACC001110,9,11,3.539647326649044e-05,0.0,1
ACC001246,9,7,3.580620315475305e-05,0.008333333333333333,1
ACC001508,12,6,6.877666169706725e-05,0.0,1
ACC002005,11,13,6.411371168057188e-05,0.0036231884057971015,1
ACC002201,20,12,0.0001591925459710323,0.0020161290322580645,1
ACC008654,9,10,6.540485362679895e-05,0.0,1
ACC002649,13,6,7.386627866673888e-05,0.0,1
ACC004077,9,9,5.748693091863042e-05,0.0,1
ACC006893,10,7,7.583028488468057e-05,0.0,1
ACC008764,9,9,6.318956376387043e-05,0.0,1
ACC000725,10,10,6.960985260648281e-05,0.010526315789473684,1
ACC001187,12,8,0.00011229018266070348,0.021052631578947368,1
ACC001920,12,9,5.091081770664472e-05,0.004761904761904762,1
ACC002972,11,10,8.171092177339992e-05,0.0,1
ACC000726,7,16,3.8768108662572896e-05,0.0,1
ACC000822,7,12,4.269086554935506e-05,0.0,1
ACC001572,14,13,0.0004484358201357342,0.0,1
ACC001945,10,13,6.546422880963626e-05,0.0,1
ACC005604,9,8,3.9824124280008224e-05,0.0,1
ACC006495,7,12,3.339014235899299e-05,0.0,1
ACC009358,9,7,6.368752173127396e-05,0.008333333333333333,1
ACC001699,11,8,8.721272096464019e-05,0.0,1
ACC003834,15,6,0.00014368591302513982,0.0,1
ACC004862,10,6,5.4584689792734763e-05,0.008333333333333333,1
ACC004874,5,12,2.737291456751174e-05,0.0,1
ACC006473,9,12,5.3253798340341283e-05,0.0,1
ACC009383,10,11,6.194723535774796e-05,0.0,1
ACC000728,12,13,4.793498914368955e-05,0.0033333333333333335,1
ACC002664,7,10,4.135635710147225e-05,0.0,1
ACC002840,14,12,8.468743422500694e-05,0.003076923076923077,1
ACC003708,13,5,9.473274148229948e-05,0.0,1
ACC004303,13,10,7.132863135241981e-05,0.0,1
ACC009669,11,14,9.902064526459314e-05,0.0,1
ACC000729,7,2,4.9132396679988136e-05,0.0,1
ACC001684,14,8,8.130216424560127e-05,0.004329004329004329,1
ACC000730,5,5,7.683347950004072e-05,0.0,1
ACC008939,8,12,6.530173658303162e-05,0.010526315789473684,1
ACC009464,14,7,5.349201603270982e-05,0.0,1
ACC000731,8,4,3.917798609115303e-05,0.015151515151515152,1
ACC001021,11,6,6.548698773524893e-05,0.007352941176470588,1
ACC003565,7,5,4.345452033412082e-05,0.0,1
ACC006045,16,10,6.622406299055435e-05,0.0,1
ACC007351,9,8,5.225850001039814e-05,0.0,1
ACC000733,9,20,3.9289875264160767e-05,0.0024630541871921183,1
ACC001035,8,6,0.00029921105158446664,0.0,1
ACC002554,11,7,8.101713504924417e-05,0.0,1
ACC003134,16,12,6.134467940682395e-05,0.0026455026455026454,1
ACC004446,7,12,5.017868603156638e-05,0.0,1
ACC004963,11,13,5.736329039666364e-05,0.0,1
ACC006750,14,8,5.7294263579736674e-05,0.0,1
ACC008063,19,7,9.925013265441641e-05,0.003076923076923077,1
ACC008531,12,11,6.612720494989276e-05,0.003952569169960474,1
ACC009164,10,8,7.994885884284873e-05,0.0,1
ACC009833,8,6,5.9993979676140226e-05,0.0,1
ACC000734,7,5,4.7022869449048644e-05,0.0,1
ACC002590,8,6,3.680531749408342e-05,0.0,1
ACC007596,9,5,4.612039226682387e-05,0.0,1
ACC001469,10,13,0.00030035378066371103,0.003952569169960474,1
ACC004437,13,15,5.0883456680878024e-05,0.0026455026455026454,1
ACC004168,8,13,4.493373420511873e-05,0.0,1
ACC005388,9,4,7.074910270470957e-05,0.0,1
ACC002709,12,6,4.9573947647611635e-05,0.006535947712418301,1
ACC004404,7,10,0.00032899283192504677,0.0,1
ACC001821,13,7,7.372541226547495e-05,0.0,1
ACC007434,8,8,6.931270727169756e-05,0.0,1
ACC000739,13,14,8.489027173751237e-05,0.002849002849002849,1
ACC001316,15,16,6.275280810048979e-05,0.002150537634408602,1
ACC001942,11,7,0.000261341922984703,0.0,1
ACC004512,6,13,4.9904900316604026e-05,0.0,1
ACC004853,11,8,4.542060934001438e-05,0.011695906432748537,1
ACC005711,15,14,0.0002309044823974779,0.0024630541871921183,1
ACC005812,11,12,6.453761652485159e-05,0.003952569169960474,1
ACC009055,6,12,2.7490341937317405e-05,0.0,1
ACC002574,12,10,5.929376248187514e-05,0.004329004329004329,1
ACC005829,9,9,7.105281111614789e-05,0.0,1
ACC006972,10,10,6.83640348380326e-05,0.0,1
ACC009506,8,16,7.248536356553053e-05,0.0,1
ACC009970,11,7,6.058528402056447e-05,0.0,1
ACC001364,12,13,0.0002973265005523954,0.006666666666666667,1
ACC001804,8,10,0.00026752238864767233,0.0,1
ACC004608,11,7,6.843449825637134e-05,0.0,1
ACC005955,15,8,9.594433737295111e-05,0.0,1
ACC004648,9,8,8.348845896323605e-05,0.0,1
ACC004827,14,9,0.00022933476138829763,0.011857707509881422,1
ACC005782,8,10,0.00014585696083770007,0.013071895424836602,1
ACC009312,11,9,6.677644288023173e-05,0.0,1
ACC009584,6,9,5.051382678252375e-05,0.0,1
ACC005086,6,9,6.231924053562547e-05,0.0,1
ACC005361,11,10,0.00010499377671167037,0.0,1
